id,date,time,author_id,author,text,link
2269,2025/11/9（週日） 22:47,22:47,378,378-0489775凱特,11月小作文,https://drive.google.com/file/d/1Jhax9qF05t8eS2RuhFScRrZHtgupsLJ3/view
2270,2025/11/9（週日） 23:13,23:13,719,719-0827133Eileen,11月小作文,https://drive.google.com/file/d/1uUnlcHjG6_5zlLQ6HtDnUtb8d9YmvYfG/view?usp=drive_link
2271,2025/11/10（週一） 00:01,00:01,532,532-0733492熊,11月小作文-台指 規劃,https://docs.google.com/document/d/11cUqr3qe4zbv-mgXrYOHOv6UowbXLPuqVoDsYObWzus/edit?tab=t.0
2272,2025/11/10（週一） 00:02,00:02,460,460-0544474 Monson,10月小作文（補）,https://drive.google.com/file/d/1ZoHXKEZT9WW1FamXCLEILFHuDWuCw5Fs/view?usp=sharing
2273,2025/11/10（週一） 15:07,15:07,749,749-0222178狗狗玩泥巴,11月小作文-美股奢侈品的反彈,https://drive.google.com/file/d/1XN46jcKXOlAciwgT9xLK94rXM-G0gD0b/view?usp=drive_link
2274,2025/11/10（週一） 15:17,15:17,835,835-0863304奧莉薇,11月小作文,https://docs.google.com/document/d/1GV0JqdWa0uTKi18wFiX1BYb5C0x5W-fXfp3y4cPbBVY/edit?usp=sharing
2275,2025/11/10（週一） 16:54,16:54,663,663-0782676紀爸,11月小作文,https://docs.google.com/document/d/1n-B9-voAPn_MV5Y8p03ntKDhZHdPzGOS/edit
2276,2025/11/10（週一） 19:32,19:32,608,608-0750132 Kris,11月小作文 聯發科技術分析,https://docs.google.com/document/d/1rTqy8rBRmo52jkFon8dPz18lfSIzrBa1/edit?usp=drive_link&ouid=111747209380098572403&rtpof=true&sd=true
2277,2025/11/10（週一） 20:26,20:26,680,680-0784881 欸冷,10月小作文,https://docs.google.com/document/d/1K4oUPqW77bI9cN37-pnsRzx5AgMvIIjJWpOHiFZzhqA/edit?tab=t.0
2278,2025/11/10（週一） 21:08,21:08,587,587-0736295寫程式的工程師,11月小作文,https://docs.google.com/document/d/1ovERES4PoQhVWc192bnXUi0fZ_QeGSOwzXLQvHg76wo/edit?usp=sharing
2279,2025/11/10（週一） 22:03,22:03,746,746-0837660小羅,11月小作文,https://docs.google.com/document/d/1ZPpVdvjvYE5iif2nh5-gvoQSYn7Jiv976cSoJJ95H_4/edit?usp=sharing
2280,2025/11/10（週一） 22:13,22:13,012,012-0403340漢堡,11月小作文II,https://docs.google.com/document/d/1BcLI0z-dLwYPLlaNttP57Yc4_QDF-oyMaj79hVQ8aoo/edit?usp=drivesdk
2281,2025/11/11（週二） 00:39,00:39,452,452-0640491小凱,11月小作文,https://docs.google.com/document/d/1KX0UcbboJJFYUxlr-sy8AwGlX1-I7anI/edit?usp=sharing&ouid=101863675658538783335&rtpof=true&sd=true
2282,2025/11/11（週二） 01:00,01:00,046,046-0406114 JOY88,１１月小作文,https://docs.google.com/document/d/1NvsOvZRiyERxz3_l9Aa3iyjHikxKqf-692Wni06x5nI/edit?usp=sharing
2283,2025/11/11（週二） 01:14,01:14,046,046-0406114 JOY88,,https://drive.google.com/file/d/12jtqHvnb8DQ0n1TNXBhEmdOw2r7_Rak5/view?usp=sharing
2284,2025/11/11（週二） 02:26,02:26,669,669-0783549EdwardLin,10月小作文,https://docs.google.com/document/d/1lzHVQUxJ-E1rxJWPGOZf1IosQYgiL-Dy/edit?usp=sharing&ouid=106916785482688871808&rtpof=true&sd=true
2285,2025/11/11（週二） 05:05,05:05,603,603-0749046高福福,十一月小作文,https://drive.google.com/file/d/1D0S-ktj6dzbipBzUGn2QOu9RRtSYKvuv/view?usp=sharing
2286,2025/11/11（週二） 10:04,10:04,722,722-0772657 左撇子艾德,11 月小作文,https://1drv.ms/w/c/4b4163e47faeea11/EWHmuYXT8qlOkBqJCPSDIcUBJH09Vxxj300kCwXHjM7Yfw
2287,2025/11/11（週二） 15:30,15:30,749,749-0222178狗狗玩泥巴,11月小作文-美股MRK，降膽固醇新藥enlicitide phase 3試驗結果分析及對MRK未來的影響,https://drive.google.com/file/d/14OKJUJu5BTD5dnz1WUJr5t3AMp4gqHKN/view?usp=sharing
2288,2025/11/11（週二） 17:24,17:24,412,412-0432269 Abby,10月小作文 台股-大綜(3147),https://ppt.cc/fY9zrx
2289,2025/11/11（週二） 19:06,19:06,201,201-0393638 Morgan,11月小作文,https://drive.google.com/file/d/1bwzDABTwK1yASFmH9QJjsFZ4yuX2Nhmn/view?usp=sharing
2290,2025/11/12（週三） 01:34,01:34,475,475-0680477三明治,10月小作文台股榮科4989,https://docs.google.com/document/d/13BUI9XFDmqrjCpMOVsuyfPc4bBWOx7bQ/edit?usp=sharing&ouid=107583198783536937751&rtpof=true&sd=true
2291,2025/11/12（週三） 01:37,01:37,475,475-0680477三明治,11月小作文台股振樺電8114,https://docs.google.com/document/d/1qpQgsBr0wLCzkmv3jEcIjpsSRdfiDDFp/edit?usp=sharing&ouid=107583198783536937751&rtpof=true&sd=true
2292,2025/11/12（週三） 08:04,08:04,709,709-9800007子J,11月小作文,https://www.notion.so/1-7861-2a4b6845abbb8029ad87c218af15aae6
2293,2025/11/12（週三） 19:28,19:28,614,614-0750996咖喱,10月小作文 高力-8996,https://docs.google.com/document/d/1hWXeBV58C-yIpjUNbRhc0ltZPcjdPdxr/edit?usp=drivesdk&ouid=115213020927724656256&rtpof=true&sd=true
2294,2025/11/12（週三） 19:29,19:29,614,614-0750996咖喱,11月份小作文 立碁-8111,https://docs.google.com/document/d/1ANKoFTv_DCxTyc-O6E9ZXLkupyrfIh3O/edit?usp=drivesdk&ouid=115213020927724656256&rtpof=true&sd=true
2295,2025/11/12（週三） 21:30,21:30,143,💎⭐️ 143-0404491 Chris,11 月小作文 - AMD,https://docs.google.com/document/d/17pIFPh4go_GQiP8wwZbDvVzzP8BHPg8-KDLv7mGX0js/edit?usp=sharing
2296,2025/11/12（週三） 22:46,22:46,494,494-0724582  ERIC,10月小作文,https://docs.google.com/document/d/1-RRPFIPBoqgSz4IyglZi1LdZ61Tnvb1A1kol9Qpmyvg/edit?usp=drivesdk
2297,2025/11/12（週三） 23:27,23:27,757,757-0756589hayden,11月小作文 - 美股 META,https://docs.google.com/document/d/1EHKzPLYHJOBCe-jVyqkD38ZSkxH3b8Uf/edit?usp=drive_link&ouid=107408394616078045273&rtpof=true&sd=true
2298,2025/11/12（週三） 23:36,23:36,466,466-0431600見龍於田,10 月小作文,https://docs.google.com/document/d/16guwFKn0S5NrmmntGyOvjKO_HtlIhwleFIfCJj_FZkI/edit?usp=sharing
2299,2025/11/13（週四） 09:21,09:21,149,149-0394491小豬哥,十一月份小作文                                                                                                                                                                                                            美股-NWBO,https://docs.google.com/document/d/13hw4v5TizFAWMhW1-2BILxAdKNasWuAJ/edit?usp=sharing&ouid=102791114898253876218&rtpof=true&sd=true
2300,2025/11/13（週四） 13:59,13:59,483,483-0677765Athena,11月小作文台股-尖點,https://docs.google.com/document/d/1pVlfNqZSS6pwiKb4ptOAWZkqMhPdS9wBXPvEwlMYqR4/edit?usp=sharing
2301,2025/11/13（週四） 16:08,16:08,383,383-0488695 三寶,10月小作文-關於ADHD補充保健品的分享,https://docs.google.com/document/d/12MwMuHImyzrtKdhcKxy3iq4c-6Ht-hCM/edit?usp=drive_link&ouid=105443695704290227678&rtpof=true&sd=true
2302,2025/11/13（週四） 16:35,16:35,664,664-0782605阿德,11月小作文,https://docs.google.com/document/d/1zWeIaATW5ZAe11Ie5jPwR5xs32zPfu6exwZrMYeRF7Q/edit?usp=drive_link
2303,2025/11/13（週四） 20:46,20:46,790,790-0464596JH,11月小作文（2）我獨自升級-學習紀錄,https://docs.google.com/document/d/1FvKrTRihswqUnd6GouW_PZsqQb3de2WK8dQ3dfWhgro/edit?usp=drivesdk
2304,2025/11/13（週四） 21:02,21:02,630,630-0755577 十四,十一月小作文,https://reurl.cc/3bjYe0
2305,2025/11/13（週四） 22:15,22:15,483,483-0677765Athena,更新七月小作文-美股oklo,https://docs.google.com/document/d/1QagewmdTtTqv0jRV7OqIgCSvh9oRG5iNjqCimIzA8c8/edit?tab=t.0
2306,2025/11/13（週四） 22:22,22:22,530,530-0728960Harris,11月份的小作文 part 2 美股-ONDS,https://highfalutin-feverfew-5f0.notion.site/ONDS-2a7ea376be3880e49c27c48f397d5b52?source=copy_link
2307,2025/11/14（週五） 13:05,13:05,449,449-0522027冷萃綠茶,,https://docs.google.com/document/d/1BjnkSWm0zvP0kdTJj0xEUZn9wrEhNW0z5dvcNky89RY/edit?usp=drivesdk
2308,2025/11/14（週五） 13:26,13:26,014,014-0395005 老高,11月小作文-南亞（1303）,https://docs.google.com/document/d/1L8uo_qcVvagOcSqLvcN4xRhFWTp1Mo9cVixqyOhcQM4/edit?usp=sharing
2309,2025/11/14（週五） 15:27,15:27,796,796-0851060木俞,十一月小作文,https://docs.google.com/document/d/1N94bXkE1fqIlWu07AniRAjaGU8nVMYYaTmZ0YkvD6yY/edit?usp=sharing
2310,2025/11/15（週六） 13:02,13:02,308,308-0405403 Nick,11月小作文,https://docs.google.com/document/d/1RwRt_5aKfE3-R13eFQRI3uKMG6EMrGC1OHylGUhkJT8/edit?usp=sharing
2311,2025/11/15（週六） 13:03,13:03,589,589-0737566jim,,https://docs.google.com/document/d/1Srs11_WEqM-X3_jjDJytWRbF_TTMtGK03B8ZiOygA3U/edit?usp=drive_link
2312,2025/11/16（週日） 09:22,09:22,781,781-0853880德瑞克,11月份的小作文 以史為鑒：從海運瘋狂資金浪潮看記憶體,https://drive.google.com/file/d/1WehHZAmdGv4mylo6gyG7sX04kvJNrVOB/view?usp=sharing
2313,2025/11/16（週日） 11:36,11:36,811,811-0862017里歐歐歐,更新10月小作文：上緯投控3708,https://docs.google.com/document/d/14louCDbBM98QS9Khl3_402kmNkTePKOY/edit?usp=sharing&ouid=108871688150890454121&rtpof=true&sd=true
2314,2025/11/16（週日） 11:48,11:48,770,770-0850362H2O,,https://hackmd.io/@sZ-lut3-SnGc7GEWGW9PSQ/SybSfpLeZg
2315,2025/11/16（週日） 13:56,13:56,736,736-0836878松山a點點,11月小作文,https://docs.google.com/document/d/1YgtzH743CZmKAfC7zTiz_rnWxpPkt6eZdYBXnUNr81A/edit?usp=drivesdk
2316,2025/11/16（週日） 17:08,17:08,424,424-0528115guidex,10月小作文,https://docs.google.com/document/d/1V95O1F4opGqOdIpHYfI-kP8nUscNCE9h/edit?usp=drive_link&ouid=108699938604028723563&rtpof=true&sd=true
2317,2025/11/16（週日） 17:22,17:22,405,405-0510259黃柏,10月小作文,https://drive.google.com/file/d/1XNJsjqpzuVgPZex0aWoPnb-CSknnlRgE/view?usp=sharing
2318,2025/11/16（週日） 19:15,19:15,509,🔥📊⚡️ ⭐ 509-0726577小棕熊,,https://docs.google.com/document/d/1nFYaeY8LtQ9DeRD-KLkyRLlm1rHXc-wehmJnc4FOVbA/edit?usp=sharing
2319,2025/11/16（週日） 19:18,19:18,509,🔥📊⚡️ ⭐ 509-0726577小棕熊,,https://docs.google.com/document/d/1sGSWoJeQLAneyS44OfkMQb9LIDr_JPSr6cSdUE_qoR0/edit?usp=sharing
2320,2025/11/16（週日） 20:23,20:23,392,392-0426534定宏,10月小作文,https://docs.google.com/document/d/1fzToSjl8Y6KdOQo4J9Xg6kF-0xrJxCvavx6cDygpQT0/edit?usp=drivesdk
2321,2025/11/16（週日） 21:06,21:06,564,🔥⚡️⭐️564-0721983 飛利浦,十一月小作文 台股-康舒6282,https://docs.google.com/document/d/1l2GqCJ2-zck4CkD5bEP3Vsovyt_3nXzZ/edit?usp=drive_link&ouid=104276355319304257703&rtpof=true&sd=true
2322,2025/11/16（週日） 22:01,22:01,776,776-0848073節西瓜,十一月小作文 台股-州巧3543,https://docs.google.com/document/d/1h-LBt2EzUE9AewGxnA3CyBulTxK4jfi1/edit?usp=sharing&ouid=104015123179527066273&rtpof=true&sd=true
2323,2025/11/16（週日） 22:57,22:57,511,511-0558402 James建智,,https://docs.google.com/document/d/1pCGwUNwSXVbBapVpv6kgCZzsCvhon6l2/edit?usp=sharing&ouid=107833663147907152196&rtpof=true&sd=true
2324,2025/11/16（週日） 23:06,23:06,737,🌀⭐737-0839396Daniel,11月小作文-宜蘊生醫(未上市),https://docs.google.com/presentation/d/1y7pOqU13rYkr14tAmM-c2916hKM0tCzv/edit?usp=sharing&ouid=118412165648057023065&rtpof=true&sd=true
2325,2025/11/16（週日） 23:23,23:23,315,🌀⭐315-0424057 Shen,11月小作文,https://1drv.ms/w/c/bc85a8fa0d19dafb/IQCdZK2wwgonR6BRh4kCyoHlAbRyY8NmVfC_fJTt6dlcbW4?e=odTjEy
2326,2025/11/17（週一） 00:34,00:34,299,299-0397647咪蛋,11月小作文,https://docs.google.com/document/d/1hL3G_h5awX-kMsQlYqiPr354rOcQ8WGNXNLfYSboeug/edit?tab=t.0
2327,2025/11/17（週一） 02:44,02:44,477,477-0696872過兒,12月小作文,https://docs.google.com/document/d/15dyaboSXp3z3sfftcbsXob6EL4yyZg3cS-D2VdZl0hc/edit?usp=sharing
2328,2025/11/17（週一） 10:06,10:06,045,045-0397809 留威力,11月小作文- 印度 ETF,https://docs.google.com/document/d/1wQq2baJBKXa4wlXv8fbFQIzloSJHM5QaaG_4w2BNANY/edit?usp=sharing
2329,2025/11/17（週一） 12:32,12:32,041,041-0397236拖泥帶水,11月小作文02,https://docs.google.com/document/d/1--RNEhGTw-HXsIXl6GT-YkCCOROd19VVDB2uyn2lZnA/edit?usp=drivesdk
2330,2025/11/17（週一） 13:38,13:38,749,749-0222178狗狗玩泥巴,11月小作文-美股詐騙遭遇，大家多注意，Grok說我已經完美應對XD,https://drive.google.com/file/d/1oqt8os7w_QqVrcMUKX2khXwl_9HZY8wO/view?usp=sharing
2331,2025/11/17（週一） 15:12,15:12,668,668-0780076jackychen,11月小作文,https://drive.google.com/file/d/1E8zt0x3Nc53cGehXzzfAT372wUQDqPtT/view?usp=sharing
2332,2025/11/17（週一） 15:30,15:30,838,838-0888596chord,11月小作文,https://drive.google.com/file/d/1WuUxpl__niO0JPRia0z7QR4I2igoj0ZA/view?usp=sharing
2333,2025/11/17（週一） 15:39,15:39,639,639-0757928舔財犬,10月小作文,https://docs.google.com/document/d/1vz2YtlTl9IqfT5bknBjIQJcyyUB9LALSJUtfIq6sEGs/edit?usp=drivesdk
2334,2025/11/17（週一） 16:24,16:24,538,538-0736538 ㄟ死笑笑笑,10月小作文,https://drive.google.com/file/d/1kVuoQqcwIpy-3NCa5Llhlxpqeb9ocWZ6/view?usp=sharing
2335,2025/11/17（週一） 16:35,16:35,568,568-0740906MilesDad,11月小作文,https://drive.google.com/file/d/1HyvNtR866TA1Bpsudn41qgfAZ8X89xtm/view?usp=sharing
2336,2025/11/17（週一） 16:36,16:36,798,798-0860954深夜暖爸,11月小作文,https://docs.google.com/document/d/1-xFbq_Hwgmglqgeny8VqfiQzAJmiGnBqB5EtOTzqJAw/edit?usp=drivesdk
2337,2025/11/17（週一） 16:40,16:40,486,486-0707732貓貓,11月小作文,https://docs.google.com/document/d/1fjtd-1n6UIIJiij3cLCdOQLzf1ztYYnNsFy0f_LkBB0/edit?usp=sharing
2338,2025/11/17（週一） 18:43,18:43,804,804-0858610厲飛雨,11月小作文,https://08imoney.com/giantj/
2339,2025/11/17（週一） 18:43,18:43,385,385-0497440 麥當勞股東,11月小作文-VPN PRO免費使用（ios),https://docs.google.com/document/d/161Yc0BrCagMzVImgTOf4NqwM0rapJZS2SgofIZc0yJ8/edit?usp=drivesdk
2340,2025/11/17（週一） 20:42,20:42,750,750-0676889亞0,11月小作文,https://drive.google.com/file/d/1iXMyL3TcUIxcjjdO9vJJf2pLc6FvaVBY/view?usp=drive_link
2341,2025/11/17（週一） 23:31,23:31,731,731-0835963混分工程師,11月小作文,https://docs.google.com/document/d/1fraDmv4xqmPYNx_LMrsDPFBTGIQtDDNSKWdjSAuAiCY/edit?usp=sharing
2342,2025/11/17（週一） 23:54,23:54,747,747-0839642葫蘆,11月小作文,https://docs.google.com/document/d/1Q2Ou_YIpeepkrfjTWVEGEsebX9KgR1DNNMifHwbS0Ps/edit?usp=sharing
2343,2025/11/17（週一） 23:55,23:55,747,747-0839642葫蘆,順便提醒一下，除了在聊天室貼小作文,https://winwin17888.info/
2344,2025/11/18（週二） 00:56,00:56,567,567-0726661 Gary,十一月小作文,https://walnut-planarian-4a2.notion.site/2025-11-18-2ad7d11db04c80c19bd7cacf8c823f04?source=copy_link
2345,2025/11/18（週二） 01:46,01:46,690,690-0758503RUBY,11月小作文,https://docs.google.com/document/d/10iYNpiFY3gc0OInxCpJT1-TMvmwF7AWBWPtbdKsEb0Y/edit?usp=drivesdk
2346,2025/11/18（週二） 11:49,11:49,732,732-0826503Alin,11月小作文,https://docs.google.com/document/d/1OdXs8VZAkmsPMqI_rdLMRbNDh3jbvOjsRbgTlNsT_TE/edit?usp=sharing
2347,2025/11/18（週二） 15:22,15:22,531,531-0606228 QD,11月小作文,https://drive.google.com/file/d/1xj0Z49FH5a6dI47BlTpqHyZiL7dOJQsE/view?usp=sharing
2348,2025/11/18（週二） 20:24,20:24,560,560-0741251 強尼,11月小作文,https://docs.google.com/document/d/1T0rD8fMeAucYS7Ip_2sKF0GsrzNdG58KtycmsxtWNAs/edit?usp=sharing
2349,2025/11/18（週二） 20:27,20:27,820,820-087287羅傑,11月小作文,https://docs.google.com/spreadsheets/d/141PV3v9vYNbDp6i_mxEvhMOzAFv4l7uO/edit?usp=drive_link&ouid=110212900325571495706&rtpof=true&sd=true
2350,2025/11/18（週二） 21:11,21:11,547,547-0729532蹦蹦熊,10月小作文（補）,https://docs.google.com/document/d/1Fk-qvN5iF6prn2zhwYr7cbyPdKCwL9Sx-V_mJ9EMAsU/edit?tab=t.0
2351,2025/11/18（週二） 21:31,21:31,805,805-0436618戴爾馬克思,11月小作文,https://docs.google.com/document/d/1a5shqHzVlTYxNZ_sKpYKdvmpizJ0meZM/edit?usp=drive_link&ouid=112163142224531760494&rtpof=true&sd=true
2352,2025/11/18（週二） 21:58,21:58,656,656-0461450停利永遠是對的,10月小作文（補）,https://docs.google.com/document/d/116AXdH322r767-Xe_UKikVFaj_8lMHHS3ID0YpzNXc0/edit?usp=drivesdk
2353,2025/11/19（週三） 18:18,18:18,398,398-0502254昶,11月小作文,https://drive.google.com/file/d/1EhXLqkzKaLiZDFT3pCOJzUj4vyZnRvqk/view?usp=sharing
2354,2025/11/19（週三） 20:17,20:17,046,046-0406114 JOY88,謝謝706 Harpist大大的MSCI布局程式碼,https://stock-prediction-tw-mbhnkzevkqru4amgqjrpqb.streamlit.app/#ae87e6cc
2355,2025/11/19（週三） 23:02,23:02,691,691-0812313Roy,11月小作文-2428興勤,https://docs.google.com/document/d/1j7L1nWnl-QgQvgqesfedKr05PZ4-TIHj4oGEx4wes5w/edit?tab=t.0
2356,2025/11/20（週四） 00:17,00:17,530,530-0728960Harris,11月小作文 - Part 3,https://highfalutin-feverfew-5f0.notion.site/SHOP-2b0ea376be3880d2abc1f9110505f7c9?source=copy_link
2357,2025/11/20（週四） 08:33,08:33,609,609-0749949非洲巨象,11月小作文-台汽電,https://docs.google.com/document/d/1ISumfvDXo4Qy6Fu2yD6Pg9JdIR24w94nsY3Sy8huONo/edit?usp=sharing
2358,2025/11/20（週四） 12:55,12:55,502,⚡⭐502-0724579 Cowboy,十一月小作文,https://drive.google.com/file/d/1dsUIX5vlrgaxPb4Q-saJvLoZ0Gcfrdf3/view?usp=sharing
2359,2025/11/20（週四） 17:27,17:27,839,839-0892100sushih,十一月小作文,https://docs.google.com/document/d/1e6504uTMgWH4s4zkmClGaMvpLv4b_RiRCUUjvfEB3y4/edit?usp=drivesdk
2360,2025/11/20（週四） 21:26,21:26,012,012-0403340漢堡,11月小作文III,https://www.notion.so/6584-cfc831d611ee48e79f96a0450b270d14?source=copy_link
2361,2025/11/20（週四） 23:29,23:29,745,745-0830450更生狼,11月小作文-中小微多元貸款分享,https://docs.google.com/document/d/1gBkyGEfCr7oz-dcBxQQXQSD6m1d8DSmi/edit
2362,2025/11/21（週五） 14:38,14:38,762,762-0422318Zhao,11月小作文-實務操作3017奇鋐,https://docs.google.com/document/d/1JWhokHZzN32J_u9yQVRqkUCR30QDdUR-/edit?usp=drivesdk&ouid=114382682776953564648&rtpof=true&sd=true
2363,2025/11/21（週五） 18:45,18:45,681,681-0771836yu chen,十一月小作文 趨勢轉變後交易檢討,https://docs.google.com/document/d/14BTgq6vCbOnMkUdaUUaof_RvZnN_SPVOSEX6a1elZWE/edit?usp=drivesdk
2364,2025/11/22（週六） 13:26,13:26,517,517-0726218HK,11月小作文,https://docs.google.com/document/d/1AxNpQxk9-_IOIjvB9Rxssod0U_zNE-vqLn5m2Z1w0m0/edit?usp=drivesdk
2365,2025/11/22（週六） 15:57,15:57,504,504-0718103Leo,10月份小作文2368金像電(補),https://docs.google.com/document/d/1GOp6n-IFHr2pcIWrn013v2qshinl9IuY/edit?usp=sharing&ouid=116221624610756520924&rtpof=true&sd=true
2366,2025/11/22（週六） 16:03,16:03,724,724-08342062learner,11月小作文,https://drive.google.com/file/d/1yiupFZzSWY9_ImcWCIjkqyMyGK5lCyTp/view?usp=sharing\
2367,2025/11/22（週六） 16:37,16:37,437,⚡️⭐ 437-0548182林大大,十一月小作文2,https://docs.google.com/document/d/1nnqE7hmJxRkdyrVR-IVRyhbqLe46Dx7S/edit?usp=sharing&ouid=102413103344657402164&rtpof=true&sd=true
2368,2025/11/22（週六） 21:20,21:20,674,674-0786261 橘太郎,10月小作文(補),https://docs.google.com/document/d/1HBLrOfcnJKEWXGScxhnIvyCy2NnnDoLrZlxsm7dhpes/edit?tab=t.0
2369,2025/11/22（週六） 21:33,21:33,721,721-0831556余余,10月小作文（補）,https://docs.google.com/document/d/1-8H2K2a1_wLdFGZIklBqJoVFOANK4v3i0f7XgDiYFQA/edit?usp=drivesdk
2370,2025/11/22（週六） 23:07,23:07,672,672-0432997lan,10月小作文(補),https://drive.google.com/file/d/13CfK4yB8R_CcmxLLHaF3zfjj0kXd4luZ/view?usp=drivesdk
2371,2025/11/23（週日） 13:42,13:42,708,708-0827175南極熊,11月小作文,https://docs.google.com/document/d/131bEp1IvWMv0x3VA2HXC6dCLQ86mlAsUuvx_q5AKrZs/edit?usp=drivesdk
2372,2025/11/23（週日） 15:08,15:08,499,499-0707318 開心北極熊,11月小作文,https://docs.google.com/document/d/1igZh0iHlueNnTgeqUmn2BYXDFHEUC_pfj4XDaWC04Vc/edit?tab=t.0
2373,2025/11/23（週日） 15:34,15:34,470,470-0529994承承,10月小作文(補),https://docs.google.com/document/d/1roCv-O5zSL-5OwwtHO73AVSrq7K00Ijo/edit?usp=sharing&ouid=106380519427054374241&rtpof=true&sd=true
2374,2025/11/23（週日） 18:29,18:29,507,507-0707376shihhan,10月小作文（補）,https://drive.google.com/file/d/1KyOX8f_8HXVdmphtMJhjCkgsW3556WyT/view?usp=drivesdk
2375,2025/11/23（週日） 19:25,19:25,604,604-0435923電電甲三碗公,10月小作文-尖點(補),https://docs.google.com/document/d/1yAiEStFYUA6OVHZKRXitk2U908N3GKojnbbAR9N6YNM/edit?usp=sharing
2376,2025/11/23（週日） 20:48,20:48,540,540-0726483小林,十月小作文-當日開盤內5-30分鐘成交量前10名的觀察及探討-5(補),https://docs.google.com/document/d/1FstFkRum_6ddhYxiqDc1Uwh4rjX-jJ_acmALMB9vlX0/edit?tab=t.0
2377,2025/11/23（週日） 22:30,22:30,563,563-0554668社工日常,十一月小作文,https://drive.google.com/file/d/1SKikT23pgD9mE-hRrbUWJJkHSAbO1brv/view?usp=sharing
2378,2025/11/23（週日） 22:36,22:36,654,654-0768001Han,10月小作文(補),https://drive.google.com/file/d/134b8t8pNLNb0TfgIwYzUdJ3G8oZREylS/view?usp=drive_link
2379,2025/11/23（週日） 22:44,22:44,827,827-0658140中科韭菜大學生,11月小作文,https://drive.google.com/file/d/1759N540W9lApX4Bs5e1blk3lDuU589Dp/view?usp=sharing
2380,2025/11/23（週日） 23:06,23:06,688,688-0756482阿奇,11月小作文-高卡配對簡述,https://docs.google.com/document/d/12DHqAJOR_6OIrZcPefCpvS_sv-BAi8RpxmgfAq4V_ok/edit?usp=sharing
2381,2025/11/23（週日） 23:18,23:18,688,688-0756482阿奇,11月小作文-,https://docs.google.com/document/d/12LcZ3nLobZdVeBXf4BtVJSVxs32sA39vxHL3iUiV304/edit?usp=sharing
2382,2025/11/23（週日） 23:31,23:31,644,644-0394158三男寶爸楊仔,10月份小作文 (補),https://docs.google.com/document/d/1-VjpcdE7RQo1wksZXlMLP3kOVL1cPlkRGlp-1MU944g/edit?usp=sharing
2383,2025/11/23（週日） 23:46,23:46,697,697-0819617吳哥窟,11月小作文,https://docs.google.com/document/d/1X_4TQ8a6xRQ3QiSWMV7OEA9oFtPtH6Pv/edit?usp=drive_link&ouid=101256574752603373411&rtpof=true&sd=true
2384,2025/11/23（週日） 23:50,23:50,795,795-0861681Candy,11月小作文,https://docs.google.com/document/d/1nN4IDknXmse6NvdVO8Z49tg53DNs-FT3fLERClNmwmk/edit?usp=sharing
2385,2025/11/24（週一） 00:21,00:21,793,793-0855781公務小韭菜,11月小作文,https://drive.google.com/file/d/1he64UnTGQ5tqWqh0DmLeNHvi5v3aBrl3/view?usp=sharing
2386,2025/11/24（週一） 00:32,00:32,643,643-0449197Eva,10月1519華城,https://docs.google.com/document/d/1Ucb36Q2uQd171TcjvyCC99U46xmljKkSqsj0LFKZoZU/edit?usp=drive_link
2387,2025/11/24（週一） 07:42,07:42,701,701-0810302布萊恩,１１月小作文,https://drive.google.com/file/d/1SPehoUWGLdYNVWX6uVx4MRz1_Ex8WbCv/view?usp=drive_link
2388,2025/11/24（週一） 09:05,09:05,626,626-9800005rich,11月小作文,https://docs.google.com/document/d/1XJjVVSE4l2CnrbyYAWoRx4-KHsOz8wxx/edit?usp=drive_link&ouid=116363410657624684517&rtpof=true&sd=true
2389,2025/11/24（週一） 11:31,11:31,677,677-0783468Nokan,10月小作文,https://docs.google.com/document/d/1eWESKxaD3_TMiX3VS67Dj1j9lA5nWwVei4xgS9gz-oM/edit?usp=sharing
2390,2025/11/24（週一） 11:51,11:51,616,616-0749800 吉拉,10月小作文 補交(大樹 6469),https://docs.google.com/document/d/1CB9Ausob9rQBEqS0bAtCUeKpSmUi91K5l4TeSxLY7-Q/edit?usp=sharing
2391,2025/11/24（週一） 12:31,12:31,624,624-0748762張仔,10月小作文（補）-美股CRCL,https://drive.google.com/file/d/1e5-dRCYvxFQ-6xq9_wFUk5R6Cf8HEAQ_/view?usp=sharing
2392,2025/11/24（週一） 13:10,13:10,637,637-0437604 julian霖,10月小作文 (補) 昇達科 3491,https://docs.google.com/document/d/1YkvKrvp3bWc4yWm7l_xPOWaFQLYRuukBUIw8LN9KNc0/edit?usp=sharing
2393,2025/11/24（週一） 15:45,15:45,555,💎⭐555-0739797來信,11月小作文 台股-榮成1909,https://docs.google.com/document/d/e/2PACX-1vSZNW4go85COFYNZVstfErIJPWaom7sbQf-DHFvOOxIkEY444GVxauVdSUBIfhN77xBDjIh_5if8kxK/pub
2394,2025/11/24（週一） 15:49,15:49,645,645-0761383 ZN寶寶,11月小作文,https://docs.google.com/document/d/1sRs1KCK_nx1Uojvo9LaqndmNI2BVeYko/edit?usp=sharing&ouid=102250208818512340017&rtpof=true&sd=true
2395,2025/11/24（週一） 16:15,16:15,366,366-0402367-KAIKAI,11月小作文 美股-meta,https://docs.google.com/document/d/1ivgzZG5_2TRhCVm2RT9PIGV4U6k0JoBW632QQ5FgEfA/edit?usp=sharing
